scenario,search_location,hotel_name,stars_clean,district,address,room_class,room_type,bed_class,bed_type,rooms,final_price,original_price,discount_percent,rating_clean,review_count,location_clean,distance_km,free_cancel_bool,breakfast_bool,badge_clean,adults,children,total_guests,check_in
Random_6A_1C_4R_Ages(7),Binh Duong,Thái Dương Hotel,0,Binh Duong,Thuận An,Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,4,2535800,8180000,69,,,,,0,0,Ưu Đãi Cuối Năm,6,1,7,12/23/2025
Random_1A_0C_1R,Ho Chi Minh,Thai Van Home,3,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Có Phòng Tắm Riêng,Double/Large,Phòng Giường Đôi Có Phòng Tắm Riêng,1,324000,324000,0,9.1,57,,4.2,0,0,No Deal,1,0,1,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thai Van Home,3,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Có Phòng Tắm Riêng,Double/Large,Phòng Giường Đôi Có Phòng Tắm Riêng,1,360000,360000,0,9.1,57,,4.2,0,0,No Deal,2,0,2,12/23/2025
Random_1A_0C_1R,Ho Chi Minh,Thai Van Home,3,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,1,378000,378000,0,8.9,217,,4.2,0,0,No Deal,1,0,1,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thai Van Home,3,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,1,420000,420000,0,8.9,217,,4.2,0,0,No Deal,2,0,2,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thắng Hà Hotel,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,1,350200,1030000,66,5.9,37,,2.7,0,0,Ưu Đãi Cuối Năm,2,0,2,12/23/2025
Random_2A_1C_1R_Ages(10),Ho Chi Minh,Thắng Hà Hotel,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,1,399500,1175000,66,5.9,37,,2.7,0,0,Ưu Đãi Cuối Năm,2,1,3,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Thắng Hà Hotel,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng 4 Người,Double/Large,2 giường đôi lớn,1,499800,1470000,66,5.9,37,,2.7,0,0,Ưu Đãi Cuối Năm,3,0,3,12/23/2025
Random_4A_0C_2R,Ho Chi Minh,Thắng Hà Hotel,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,700400,2060000,66,5.9,37,,2.7,0,0,Ưu Đãi Cuối Năm,4,0,4,12/23/2025
Random_2A_3C_2R_Ages(12_9_9),Ho Chi Minh,Thắng Hà Hotel,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,749700,2205000,66,5.9,37,,2.7,0,0,Ưu Đãi Cuối Năm,2,3,5,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Thắng Hà Hotel,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,850000,2500000,66,5.9,37,,2.7,0,0,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_5A_0C_3R,Ho Chi Minh,Thắng Hà Hotel,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,3,1050600,3090000,66,5.9,37,,2.7,0,0,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Thắng Hà Hotel,1,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,4,1400800,4120000,66,5.9,37,,2.7,0,0,Ưu Đãi Cuối Năm,6,1,7,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thanh Ha Guesthouse,1,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Tiêu Chuẩn 2 Giường Đơn,Single/Twin,Phòng Tiêu Chuẩn 2 Giường Đơn,1,525000,750000,30,8.1,31,,1.2,0,0,No Deal,2,0,2,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Thanh Ha Guesthouse,1,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Tiêu Chuẩn 3 Người,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",1,665000,950000,30,8.1,31,,1.2,0,0,No Deal,3,0,3,12/23/2025
Random_4A_0C_1R,Ho Chi Minh,Thanh Ha Guesthouse,1,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Tiêu Chuẩn 4 Người,Double/Large,2 giường đôi,1,770000,1100000,30,8.1,31,,1.2,0,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Thanh Ha Guesthouse,1,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Tiêu Chuẩn 2 Giường Đơn,Single/Twin,Phòng Tiêu Chuẩn 2 Giường Đơn,2,1190000,1700000,30,8.1,31,,1.2,0,0,No Deal,5,0,5,12/23/2025
Random_6A_0C_3R,Ho Chi Minh,Thanh Ha Guesthouse,1,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Tiêu Chuẩn 3 Người,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",3,1435000,2050000,30,8.1,31,,1.2,0,0,No Deal,6,0,6,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Thanh Ha Guesthouse,1,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Tiêu Chuẩn 2 Giường Đơn,Single/Twin,Phòng Tiêu Chuẩn 2 Giường Đơn,4,1960000,2800000,30,8.1,31,,1.2,0,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Binh Duong,Thanh Hang Hotel,1,Binh Duong,Ấp Bàu Bàng,Standard/Superior,Phòng 3 Người,Double/Large,"2 giường (1 giường đơn, 1 giường đôi)",1,528962,528962,0,10,12,10,,0,0,No Deal,2,0,2,12/23/2025
Random_3A_0C_1R,Binh Duong,Thanh Hang Hotel,1,Binh Duong,Ấp Bàu Bàng,Standard/Superior,Phòng 3 Người,Double/Large,"2 giường (1 giường đơn, 1 giường đôi)",1,684404,1267415,46,10,12,10,,0,0,Ưu Đãi Cuối Năm,3,0,3,12/23/2025
Random_4A_0C_1R,Binh Duong,Thanh Hang Hotel,1,Binh Duong,Ấp Bàu Bàng,Standard/Superior,Phòng 4 Người,Double/Large,2 giường đôi,1,782176,1448474,46,10,12,10,,0,0,Ưu Đãi Cuối Năm,4,0,4,12/23/2025
Random_5A_0C_2R,Binh Duong,Thanh Hang Hotel,1,Binh Duong,Ấp Bàu Bàng,Standard/Superior,Phòng 3 Người,Double/Large,"4 giường (2 giường đơn, 2 giường đôi)",2,1368808,2534830,46,10,12,10,,0,0,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_2A_3C_2R_Ages(12_9_9),Binh Duong,Thanh Hang Hotel,1,Binh Duong,Ấp Bàu Bàng,Standard/Superior,Phòng 3 Người,Double/Large,"2 giường (1 giường đơn, 1 giường đôi)",2,1466580,2715889,46,10,12,10,,0,0,Ưu Đãi Cuối Năm,2,3,5,12/23/2025
Random_5A_0C_3R,Binh Duong,Thanh Hang Hotel,1,Binh Duong,Ấp Bàu Bàng,Standard/Superior,Phòng 4 Người,Double/Large,2 giường đôi,3,2150984,3983304,46,10,12,10,,0,0,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Binh Duong,Thanh Hang Hotel,1,Binh Duong,Ấp Bàu Bàng,Standard/Superior,Phòng 3 Người,Double/Large,"4 giường (2 giường đơn, 2 giường đôi)",4,2933160,5431778,46,10,12,10,,0,0,Ưu Đãi Cuối Năm,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Thanh Huyền Motel bãi sau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Có Giường Cỡ King,Double/Large,Phòng Có Giường Cỡ King,1,179000,179000,0,9,12,,1.1,1,0,No Deal,2,0,2,12/23/2025
Random_3A_0C_1R,Vung Tau,Thanh Huyền Motel bãi sau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Tiêu Chuẩn 4 Người,Double/Large,"2 giường (1 giường đôi rất lớn, 1 giường đôi lớn)",1,250000,250000,0,9,12,,1.1,1,0,No Deal,3,0,3,12/23/2025
Random_4A_0C_2R,Vung Tau,Thanh Huyền Motel bãi sau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Có Giường Cỡ King,Double/Large,Phòng Có Giường Cỡ King,2,358000,358000,0,9,12,,1.1,1,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Vung Tau,Thanh Huyền Motel bãi sau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Có Giường Cỡ King,Double/Large,Phòng Có Giường Cỡ King,2,429000,429000,0,9,12,,1.1,1,0,No Deal,5,0,5,12/23/2025
Random_5A_0C_3R,Vung Tau,Thanh Huyền Motel bãi sau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Tiêu Chuẩn 4 Người,Double/Large,"2 giường (1 giường đôi rất lớn, 1 giường đôi lớn)",3,608000,608000,0,9,12,,1.1,1,0,No Deal,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Thanh Huyền Motel bãi sau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Có Giường Cỡ King,Double/Large,Phòng Có Giường Cỡ King,4,858000,858000,0,9,12,,1.1,1,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thanh Lan Hotel,1,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,1,470000,470000,0,7.7,161,,4.4,1,0,No Deal,2,0,2,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Thanh Lan Hotel,1,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn 4 Người,Double/Large,2 giường đôi,1,695000,695000,0,7.7,161,,4.4,1,0,No Deal,3,0,3,12/23/2025
Random_4A_0C_2R,Ho Chi Minh,Thanh Lan Hotel,1,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,940000,940000,0,7.7,161,,4.4,1,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Thanh Lan Hotel,1,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,1165000,1165000,0,7.7,161,,4.4,1,0,No Deal,5,0,5,12/23/2025
Random_5A_0C_3R,Ho Chi Minh,Thanh Lan Hotel,1,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,3,1410000,1410000,0,7.7,161,,4.4,1,0,No Deal,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Thanh Lan Hotel,1,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,4,1880000,1880000,0,7.7,161,,4.4,1,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,Single/Twin,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,1,315000,315000,0,8.6,184,,1.2,0,0,No Deal,2,0,2,12/23/2025
Random_4A_0C_1R,Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Superior 4 Người,Double/Large,"3 giường (2 giường đơn, 1 giường đôi lớn)",1,585000,585000,0,8.6,184,,1.2,0,0,No Deal,4,0,4,12/23/2025
Random_4A_0C_2R,Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,Single/Twin,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,2,630000,630000,0,8.6,184,,1.2,0,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,Single/Twin,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,2,765000,765000,0,8.6,184,,1.2,0,0,No Deal,5,0,5,12/23/2025
Random_2A_3C_2R_Ages(12_9_9),Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,2,765000,765000,0,8.6,184,,1.2,0,0,No Deal,2,3,5,12/23/2025
Random_4A_2C_2R_Ages(9_7),Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,Single/Twin,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,2,900000,900000,0,8.6,184,,1.2,0,0,No Deal,4,2,6,12/23/2025
Random_5A_0C_3R,Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,Single/Twin,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,3,945000,945000,0,8.6,184,,1.2,0,0,No Deal,5,0,5,12/23/2025
Random_4A_0C_3R,Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Giường Đôi Có Ban Công,Double/Large,Phòng Giường Đôi Có Ban Công,3,981000,981000,0,8.6,184,,1.2,0,0,No Deal,4,0,4,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Thanh Nien Hotel - Vung Tau,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,Single/Twin,Phòng Superior 2 giường đơn nhìn ra cảnh thành phố,4,1260000,1260000,0,8.6,184,,1.2,0,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Vung Tau,Thanh Sơn Motel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,1,200000,200000,0,9.5,47,9.8,1.2,0,0,No Deal,2,0,2,12/23/2025
Random_4A_0C_2R,Vung Tau,Thanh Sơn Motel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2,400000,400000,0,9.5,47,9.8,1.2,0,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Vung Tau,Thanh Sơn Motel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2,550000,550000,0,9.5,47,9.8,1.2,0,0,No Deal,5,0,5,12/23/2025
Random_2A_0C_1R,Vung Tau,Thanh Xuan Hotel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,1,350000,350000,0,8.1,66,,1.3,0,0,No Deal,2,0,2,12/23/2025
Random_3A_0C_1R,Vung Tau,Thanh Xuan Hotel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng 4 Người,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",1,430000,430000,0,8.1,66,,1.3,0,0,No Deal,3,0,3,12/23/2025
Random_4A_0C_2R,Vung Tau,Thanh Xuan Hotel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,700000,700000,0,8.1,66,,1.3,0,0,No Deal,4,0,4,12/23/2025
Random_4A_0C_1R,Vung Tau,Thanh Xuan Hotel,0,Vung Tau,Vũng Tàu,Family/Large,Phòng Gia Đình,Double/Large,"4 giường (2 giường đôi, 1 giường đôi lớn, 1 nệm futon)",1,750000,750000,0,8.1,66,,1.3,0,0,No Deal,4,0,4,12/23/2025
Random_5A_0C_2R,Vung Tau,Thanh Xuan Hotel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2,780000,780000,0,8.1,66,,1.3,0,0,No Deal,5,0,5,12/23/2025
Random_5A_0C_3R,Vung Tau,Thanh Xuan Hotel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,3,1050000,1050000,0,8.1,66,,1.3,0,0,No Deal,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Thanh Xuan Hotel,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng 4 Người,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",4,1480000,1480000,0,8.1,66,,1.3,0,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thanhha Guesthouse At Bui Vien Walking Street,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,1,555750,855000,35,8.3,216,,1.2,0,1,No Deal,2,0,2,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,Thanhha Guesthouse At Bui Vien Walking Street,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng 4 Người,Double/Large,2 giường đôi,1,760500,1170000,35,8.3,216,,1.2,0,1,No Deal,3,0,3,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Thanhha Guesthouse At Bui Vien Walking Street,3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,2,1316250,2025000,35,8.3,216,,1.2,0,1,No Deal,5,0,5,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thao Nhi Hotel,1,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,1,500000,500000,0,8.4,465,9.4,1,0,0,No Deal,2,0,2,12/23/2025
Random_2A_0C_2R,Ho Chi Minh,Thao Nhi Hotel,1,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng 2 giường đơn có ban công,Single/Twin,Phòng 2 giường đơn có ban công,2,600000,600000,0,8.4,465,9.4,1,0,0,No Deal,2,0,2,12/23/2025
Random_2A_0C_1R,Vung Tau,Thảo Trang Homestay Vũng Tàu,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng 4 Người Có Ban Công,Double/Large,2 giường đôi lớn,1,420000,420000,0,9.7,4,10,0.15,0,0,No Deal,2,0,2,12/23/2025
Random_6A_1C_4R_Ages(7),Vung Tau,Thảo Trang Homestay Vũng Tàu,0,Vung Tau,Vũng Tàu,Standard/Superior,Phòng 4 Người Có Ban Công,Double/Large,4 giường đôi lớn,4,840000,840000,0,9.7,4,10,0.15,0,0,No Deal,6,1,7,12/23/2025
Random_1A_0C_1R,Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng Từ Công Ty Đối Tác,Double/Large,1 giường đôi cực lớn,1,618701,618701,0,8.3,49,,5,0,0,No Deal,1,0,1,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng Từ Công Ty Đối Tác,Double/Large,1 giường đôi cực lớn,1,631333,631333,0,8.3,49,,5,0,0,No Deal,2,0,2,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng Từ Công Ty Đối Tác,Double/Large,1 giường đôi cực lớn,1,631596,631596,0,8.3,49,,5,0,0,No Deal,2,0,2,12/23/2025
Random_2A_0C_2R,Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,2,1593750,1593750,0,8.3,49,,5,1,0,No Deal,2,0,2,12/23/2025
Random_4A_0C_2R,Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng Superior Có Giường Cỡ King,Double/Large,Phòng Superior Có Giường Cỡ King,2,3187500,3187500,0,8.3,49,,5,1,0,No Deal,4,0,4,12/23/2025
Random_2A_2C_1R_Ages(10_15),Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,1,3187500,3187500,0,8.3,49,,5,1,0,No Deal,2,2,4,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,2,4781250,4781250,0,8.3,49,,5,1,0,No Deal,5,0,5,12/23/2025
Random_4A_0C_3R,Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng Superior Có Giường Cỡ King,Double/Large,Phòng Superior Có Giường Cỡ King,3,4781250,4781250,0,8.3,49,,5,1,0,No Deal,4,0,4,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,Thao Trang Laluxe Hotel Phu My Hung,3,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Standard/Superior,Phòng Superior Có Giường Cỡ King,Double/Large,Phòng Superior Có Giường Cỡ King,4,6375000,6375000,0,8.3,49,,5,1,0,No Deal,6,1,7,12/23/2025
Random_2A_0C_1R,Ho Chi Minh,The 1- Tony saigon Hotel,2,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,1,666000,900000,26,7.9,1336,,1.1,0,1,Ưu Đãi Cuối Năm,2,0,2,12/23/2025
Random_3A_0C_1R,Ho Chi Minh,The 1- Tony saigon Hotel,2,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng 3 người có Tầm nhìn,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",1,888000,1200000,26,7.9,1336,,1.1,0,1,Ưu Đãi Cuối Năm,3,0,3,12/23/2025
Random_4A_0C_1R,Ho Chi Minh,The 1- Tony saigon Hotel,2,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Có Giường Cỡ King Với Ban Công,Double/Large,Phòng Có Giường Cỡ King Với Ban Công,1,1391200,1880000,26,7.9,1336,,1.1,0,1,Ưu Đãi Cuối Năm,4,0,4,12/23/2025
Random_5A_0C_2R,Ho Chi Minh,The 1- Tony saigon Hotel,2,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,2,1554000,2100000,26,7.9,1336,,1.1,0,1,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_2A_2C_1R_Ages(10_15),Ho Chi Minh,The 1- Tony saigon Hotel,2,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Có Giường Cỡ King Với Ban Công,Double/Large,Phòng Có Giường Cỡ King Với Ban Công,1,1613200,2180000,26,7.9,1336,,1.1,0,1,Ưu Đãi Cuối Năm,2,2,4,12/23/2025
Random_4A_2C_2R_Ages(9_7),Ho Chi Minh,The 1- Tony saigon Hotel,2,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng 3 Người Nhìn Ra Thành Phố,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",2,1887000,2550000,26,7.9,1336,,1.1,0,1,Ưu Đãi Cuối Năm,4,2,6,12/23/2025
Random_5A_0C_3R,Ho Chi Minh,The 1- Tony saigon Hotel,2,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Có Giường Cỡ King Với Ban Công,Double/Large,Phòng Có Giường Cỡ King Với Ban Công,3,2279200,3080000,26,7.9,1336,,1.1,0,1,Ưu Đãi Cuối Năm,5,0,5,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,The 1- Tony saigon Hotel,2,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Có Giường Cỡ King Với Ban Công,Double/Large,Phòng Có Giường Cỡ King Với Ban Công,4,3278200,4430000,26,7.9,1336,,1.1,0,1,Ưu Đãi Cuối Năm,6,1,7,12/23/2025
Random_6A_1C_4R_Ages(7),Ho Chi Minh,"The 1st district, spacious apartment/Next Bui Vien",3,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"5 giường (1 giường đơn, 1 giường sofa, 2 giường đôi lớn, 1 nệm futon)",4,4000000,4000000,0,7.4,13,,1.4,0,0,No Deal,6,1,7,12/23/2025
Random_1A_0C_1R,Ho Chi Minh,The 93,3,Quận 1,"Quận 1, TP. Hồ Chí Minh",Dormitory,Giường Tầng Trong Phòng Ngủ Tập Thể Cho Nam Và Nữ,Bunk,Giường Tầng Trong Phòng Ngủ Tập Thể Cho Nam Và Nữ,1,194940,342000,43,8.6,64,9.6,0.4,0,0,No Deal,1,0,1,12/23/2025
Random_2A_0C_2R,Ho Chi Minh,The 93,3,Quận 1,"Quận 1, TP. Hồ Chí Minh",Dormitory,Giường Tầng Trong Phòng Ngủ Tập Thể Cho Nam Và Nữ,Bunk,Giường Tầng Trong Phòng Ngủ Tập Thể Cho Nam Và Nữ,2,395010,693000,43,8.6,64,9.6,0.4,0,0,No Deal,2,0,2,12/23/2025
