hotel_id,city,hotel_name,hotel_link
IVU_000305,ho-chi-minh,Royal Apartment Landmark,https://www.ivivu.com/khach-san-ho-chi-minh/royal-apartment-landmark
IVU_000306,ho-chi-minh,"The Lexington Suites, Vinhomes Central Park & Paranomic View",https://www.ivivu.com/khach-san-ho-chi-minh/the-lexington-suites-vinhomes-central-park-paranomic-view
IVU_000307,ho-chi-minh,LUM Apartment Saigonroyal,https://www.ivivu.com/khach-san-ho-chi-minh/lum-apartment-saigonroyal
IVU_000308,ho-chi-minh,"ReSidenza Condonium - D1mension & Zenity Residence, SG's Heart & Free Gym, Pool",https://www.ivivu.com/khach-san-ho-chi-minh/vietnam-dor-aparts-rivergate-residence-gym-pool
IVU_000309,ho-chi-minh,Golden Uc Chau House and Spa,https://www.ivivu.com/khach-san-ho-chi-minh/golden-uc-chau-house-and-spa
IVU_000310,ho-chi-minh,Diamond Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/diamond-hotel-50086980
IVU_000311,ho-chi-minh,M Village Living Trần Quốc Thảo,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-living-tren-qu%E1%BB%91c-thao
IVU_000312,ho-chi-minh,La Maison de Lynn - The Art of Relaxation,https://www.ivivu.com/khach-san-ho-chi-minh/la-maison-de-lynn-the-art-of-relaxation
IVU_000313,ho-chi-minh,Casa Par Grand Suites - Highclass & Central Spot,https://www.ivivu.com/khach-san-ho-chi-minh/casa-par-grand-suites-highclass-central-spot
IVU_000314,ho-chi-minh,Boss Palace Hotel Saigon,https://www.ivivu.com/khach-san-ho-chi-minh/boss-palace-hotel-saigon
IVU_000315,ho-chi-minh,The Concept Hotel HCMC - Premium,https://www.ivivu.com/khach-san-ho-chi-minh/the-concept-hotel-hcmc-premium
IVU_000316,ho-chi-minh,Botanica Orchard Luxury Near Airport,https://www.ivivu.com/khach-san-ho-chi-minh/botanica-orchard-luxury-near-airport
IVU_000317,ho-chi-minh,Cozy Home Airport,https://www.ivivu.com/khach-san-ho-chi-minh/cozy-home-airport
IVU_000318,ho-chi-minh,Sky Center Luxury Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/sky-center-luxury-apartment
IVU_000319,ho-chi-minh,Emily Residence Luxury Skycenter Sai Gon Airport,https://www.ivivu.com/khach-san-ho-chi-minh/emily-residence-luxury-skycenter-sai-gon-airport
IVU_000320,ho-chi-minh,Hoàng Quân Hotel - Gò Vấp,https://www.ivivu.com/khach-san-ho-chi-minh/hoang-quan-hotel-go-vap
IVU_000321,ho-chi-minh,SaiGon Night Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/saigon-night-hotel-64523483
IVU_000322,ho-chi-minh,Khách Sạn Avatar,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-avatar
IVU_000323,ho-chi-minh,Salute de Madison Luxury Apartment Distrist 1,https://www.ivivu.com/khach-san-ho-chi-minh/salute-de-madison-luxury-apartment-distrist-1
IVU_000324,ho-chi-minh,Collection O Madam Cuc Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/collection-o-madam-cuc-hotel
