Scenario,Hotel Name,Stars_Clean,District,Address,Room_Class,Room Type,Bed_Class,Bed Type,Final Price,Original Price,Discount %,Rating_Clean,Review Count,Location_Clean,Distance_KM,Free_Cancel_Bool,Breakfast_Bool,Badge_Clean,Adults,Children,Total_Guests,Check-in
Random_1A_2C_1R_Ages(1_2),Hato Saigon Boutique Hotel & Rooftop,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Premium/Luxury,Premium Twin Room - Limited view,Other,Nhiều loại giường,2700000,4500000,40.0,8.3,935.0,,0.5,0,1,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Gia Huy Hotel,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,945000,945000,0.0,8.2,386.0,9.3,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Lunaria Maison Japan Town - Elevator & Kitchen Suite,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Studio Có Giường Cỡ Queen,Double/Large,Studio Có Giường Cỡ Queen,750000,750000,0.0,1.0,1.0,,0.8,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),A25 Hotel - 55 Lê Anh Xuân,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Deluxe,Phòng Grand Superior Có Hồ Bơi Trên Sân Thượng,Double/Large,1 giường đôi lớn,1784888,2203565,19.0,8.1,491.0,9.3,0.7,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Soho Premium Suites - Ben Thanh Market Area,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ Superior,Double/Large,2 giường đôi lớn,967200,967200,0.0,7.6,85.0,,0.9,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Ben Thanh Boutique Hotel,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Có Giường Cỡ Queen,Double/Large,Phòng Có Giường Cỡ Queen,1170000,3000000,61.0,8.0,420.0,,0.8,1,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Homestay Hostel Apartment Minh Lộc,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Có Giường Cỡ King Với Ban Công,Double/Large,Phòng Có Giường Cỡ King Với Ban Công,800000,800000,0.0,7.2,132.0,,0.7,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Icon Saigon - LifeStyle Design Hotel,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Deluxe,Phòng Deluxe Giường Đôi (Cửa Sổ Bên Trong) + Trà Chiều Miễn Phí,Double/Large,Phòng Deluxe Giường Đôi (Cửa Sổ Bên Trong) + Trà Chiều Miễn Phí,2769519,5225507,47.0,8.7,1.852,9.6,0.5,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),B Homestay Bến Thành,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Phòng Deluxe Gia đình,Double/Large,2 giường đôi,700000,700000,0.0,3.5,7.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Park Hyatt Saigon,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Có Giường Cỡ King Nhìn Ra Thành Phố,Double/Large,Phòng Có Giường Cỡ King Nhìn Ra Thành Phố,9650000,9650000,0.0,9.1,335.0,9.8,0.45,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Caravelle Saigon,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Premium/Luxury,Phòng Signature Premium - Quyền Sử Dụng Lounge,Double/Large,1 giường đôi cực lớn,8563876,8563876,0.0,8.9,2.389,9.7,0.4,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Kas Premium Hotel,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Phòng Gia Đình,Double/Large,"2 giường (1 giường đơn, 1 giường đôi rất lớn)",3045600,3384000,10.0,9.2,232.0,,0.5,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),A25 Hotel - 29 Lê Thị Hồng Gấm,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng 2 Giường Đơn,Single/Twin,Phòng 2 Giường Đơn,1638766,2023168,19.0,8.0,750.0,,0.9,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Thadico 3 Hotel,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng 4 Người,Double/Large,2 giường đôi lớn,4500000,4500000,0.0,,,,0.35,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),La Siesta Premium Saigon Central,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Presidential/Suite,Junior Suite- French Balcony,Other,Nhiều loại giường,4860000,8100000,40.0,9.3,1.316,9.6,0.7,0,1,Ưu Đãi Trong Thời Gian Có Hạn,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Ben Thanh Luxury Suite Hotel & Spa,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Presidential/Suite,Suite Gia Đình Có Ban Công,Double/Large,"2 giường (1 giường đơn, 1 giường đôi rất lớn)",3028854,3365393,10.0,8.6,87.0,9.6,0.35,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Ben Thanh Tower - The One Saigon,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"3 giường (1 giường đôi rất lớn, 1 giường sofa, 1 giường đôi lớn)",2744000,2744000,0.0,5.1,9.0,,0.9,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Private Homestay 402 Lily's house 2 beds in city center,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"4 giường (1 giường đôi, 1 giường sofa, 2 giường đôi lớn)",568548,710685,20.0,4.1,8.0,,0.7,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Cap Town Hotel,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Premium/Luxury,Phòng Luxury 2 Giường Đơn,Single/Twin,Phòng Luxury 2 Giường Đơn,2371500,3952500,40.0,7.6,180.0,,0.7,1,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Justay BEN THANH TOWER,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ Có Ban Công,Double/Large,1 giường đôi lớn,2025000,4500000,55.0,8.3,24.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),MEANDER Saigon,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Deluxe,Phòng Deluxe 4 Người,Double/Large,2 giường đôi,4860000,8100000,40.0,9.2,1.204,9.4,1.0,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),LUNEHOME- Heart of HCMC & Saigon Center view-2BR 2bath,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,1 giường đôi lớn,2560000,3200000,20.0,,,,0.2,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),AN Studio VVT,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Studio Deluxe,Double/Large,"2 giường (1 giường sofa, 1 giường đôi lớn)",1105000,1105000,0.0,,,,0.9,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Zeus Living - City Central,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Bach Dang Riverside)",Family/Large,Phòng Superior Gia Đình,Double/Large,2 giường đôi lớn,1397059,1470588,5.0,8.1,164.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Saigon City Residence,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Studio (2 Người lớn),Double/Large,1 giường đôi cực lớn,2185000,2185000,0.0,9.4,8.0,,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The One Sai Gon,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Tầng,Double/Large,1 giường đôi lớn,3740000,4400000,15.0,8.2,90.0,9.4,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Ben Thanh One Step Prime,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Phòng Deluxe Gia đình,Double/Large,"3 giường (2 giường đơn, 1 giường đôi lớn)",4206240,8763000,52.0,,,,0.25,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),TAO DAN hotel,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Phòng Deluxe Gia đình,Double/Large,"3 giường (2 giường đơn, 1 giường đôi lớn)",3549015,7886700,55.0,9.8,16.0,9.8,0.25,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Thuy Sakura Hotel & Serviced Apartment,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,1350000,1350000,0.0,8.0,10.0,,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Lilys house in center near bến thành market,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi, 1 giường sofa)",719999,899999,20.0,6.8,16.0,,0.7,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),429 Lilyshouse in city center,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,1 giường đôi,668880,836100,20.0,7.5,2.0,,0.7,0,1,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Dazi Signature,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Có 2 Giường Cỡ Queen,Single/Twin,2 giường đơn,2167500,2890000,25.0,8.1,92.0,9.6,0.6,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Hilton Saigon,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Bach Dang Riverside)",Presidential/Suite,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,Double/Large,Suite Deluxe Ở Góc Có Giường Cỡ King Nhìn Ra Sông,12133800,12133800,0.0,8.8,192.0,9.5,0.7,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Minimal Apartment in Central D1 - Vibes Home,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,1 giường đôi,630000,630000,0.0,10.0,1.0,,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),"SAIGON Hideout - Landcaster Building, Saigon Central & Japanese DownTown",0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi, 1 giường đôi lớn)",1859256,1859256,0.0,7.1,28.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Reverie Saigon Residential Suites,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Bach Dang Riverside)",Presidential/Suite,One-Bedroom Suite (Modern or Classic Style),Other,One-Bedroom Suite (Modern or Classic Style),10687723,10687723,0.0,9.6,241.0,9.8,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),"Bach Suites Saigon, a Member of Design Hotels",4.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Có Giường Cỡ King,Double/Large,1 giường đôi cực lớn,4800000,4800000,0.0,8.8,171.0,,0.8,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Secret House,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"3 giường (2 giường đôi, 1 giường đôi lớn)",1020000,1020000,0.0,6.0,1.0,,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),"Premium Suites - Lancaster Building, Saigon-Japanese Town, SG's Heart",3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,2 giường đôi,1836000,1836000,0.0,7.2,30.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Winsuites Saigon Hotel,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Presidential/Suite,Signature Suite Two-Bedroom City View - Free Minibar & Afternoon Tea,Other,Signature Suite Two-Bedroom City View - Free Minibar & Afternoon Tea,12312000,22800000,46.0,8.4,525.0,9.5,0.6,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),337R- Near BenThanhMarket- Duplex-3pax-District 1,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"3 giường (1 giường đôi, 1 giường sofa, 1 giường đôi lớn)",750000,750000,0.0,,,,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),M City Hotel Saigon,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Presidential/Suite,Penthouse Two-Bedroom - Free Minibar on 1st Night,Other,Penthouse Two-Bedroom - Free Minibar on 1st Night,11555556,15407408,25.0,8.6,563.0,,0.8,0,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),S79 Hao Tin Hotel,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu chuẩn Giường Đôi không có Cửa sổ,Double/Large,Phòng Tiêu chuẩn Giường Đôi không có Cửa sổ,1260000,3000000,58.0,1.0,1.0,,0.8,1,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Roseland Corp Hotel,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,1 giường đôi lớn,2417743,4395897,45.0,8.5,182.0,9.4,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Business Apartment @D1/Netflix/sauna/gym,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"2 giường (1 giường sofa, 1 giường đôi lớn)",2025000,2025000,0.0,6.7,3.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),THU's APARTMENT near Ben Thanh Market,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,2 giường đôi lớn,2052000,2052000,0.0,8.7,163.0,9.5,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Park View Luxury Hotel,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Family/Large,Phòng Gia Đình Có Vòi Sen,Double/Large,"2 giường (1 giường đôi, 1 giường đôi lớn)",2308500,2308500,0.0,8.2,198.0,9.5,1.0,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Bay Hotel Ho Chi Minh,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Standard/Superior,Phòng Hạng Thương Gia Có Giường Cỡ King,Double/Large,Phòng Hạng Thương Gia Có Giường Cỡ King,4200000,7000000,40.0,8.0,256.0,,0.9,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Minimal Apartement in Central D1 HCM- Vibes Home 2,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"2 giường (1 giường sofa, 1 giường đôi lớn)",800000,800000,0.0,,,,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Sheraton Saigon Grand Opera Hotel,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Japanese Area)",Presidential/Suite,"Club lounge access, Larger Suite, 1 King",Double/Large,1 giường đôi cực lớn,11300000,11300000,0.0,8.9,484.0,9.4,0.5,1,1,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Renaissance Riverside Hotel Saigon,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Bach Dang Riverside)",Deluxe,"Phòng Deluxe Nhìn Ra Thành Phố, Phòng Nghỉ, 1 Giường Cỡ King",Double/Large,"Phòng Deluxe Nhìn Ra Thành Phố, Phòng Nghỉ, 1 Giường Cỡ King",5000000,5000000,0.0,8.1,261.0,9.4,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Stylish Apartment - Ben Thanh/gym/pool/bar,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,1 giường đôi cực lớn,2250000,2250000,0.0,7.7,3.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Luxury Apartment,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ Có Ban Công,Double/Large,"3 giường (1 giường đôi rất lớn, 1 giường sofa, 1 giường đôi lớn)",2323035,2323035,0.0,6.2,5.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Refreshing@D1/Opera House/Vincom/gym/pool,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,1 giường đôi lớn,2574000,2574000,0.0,9.3,3.0,,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Premium Apartment (gym/pool/security),3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"3 giường (2 giường đôi, 1 giường đôi rất lớn)",2707500,2707500,0.0,6.1,13.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Lancaster Apartment,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"2 giường (1 giường sofa, 1 giường đôi lớn)",2029500,2029500,0.0,5.5,2.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Lancaster Apartment @ D1/ Netflix/bathtub,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi, 1 giường sofa)",2070000,2070000,0.0,2.7,3.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Ben Thanh - Luxury Serviced Apartments,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ Có Ban Công,Double/Large,2 giường đôi lớn,2500000,2500000,0.0,8.2,441.0,9.3,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Central @ Park Hyatt/SmartTV65in/Netflix,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",2375000,2375000,0.0,8.0,8.0,9.5,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Salute de Madison Apartments,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Studio Superior,Double/Large,1 giường đôi lớn,3333334,6172840,46.0,5.5,2.0,,0.6,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx BENTHANHTOWER,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi rất lớn, 1 giường đôi lớn)",2716560,2716560,0.0,2.7,3.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Parkview Apartment@ D1/Ben Thanh/pool/gym,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"4 giường (3 giường đôi rất lớn, 1 giường sofa)",3888000,3888000,0.0,5.0,1.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Sailing Apartment District 1,5.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"4 giường (1 giường sofa, 3 giường đôi lớn)",3448500,11495000,70.0,8.7,39.0,,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Amazing Apartment in D1/bathtub/pool/gym,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"3 giường (2 giường đôi rất lớn, 1 giường sofa)",2899330,2899330,0.0,7.8,6.0,,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Minimalism Apartment@ Ben Thanh/3bedrooms,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"3 giường (2 giường đôi rất lớn, 1 giường đôi lớn)",3744000,3744000,0.0,6.0,2.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Madison,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"3 giường (1 giường đôi rất lớn, 1 giường sofa, 1 giường đôi lớn)",3395700,3395700,0.0,6.0,8.0,,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Luxury 2 bedrooms Condo by Notre-Dame,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 2 Phòng Ngủ,Double/Large,"2 giường (1 giường đôi, 1 giường đôi rất lớn)",2500000,2500000,0.0,10.0,1.0,,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),APTXTest1,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,"11 giường (1 giường đôi, 10 giường sofa)",4000000,5000000,20.0,,,,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Norfolk Mansion - Luxury Serviced Apartment,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Standard/Superior,Phòng Premier 2 phòng ngủ,Unknown,,7905116,7905116,0.0,8.7,102.0,9.3,0.7,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),The Rixx Metropolitan@D1/Ben Thanh/Family/pool/gym,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"4 giường (3 giường đôi rất lớn, 1 giường sofa)",4017600,4017600,0.0,7.5,2.0,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Steps to Vincom/Casino/D1/pool/gym/Netflix/3Beds,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Le Thanh Ton)",Other,Căn Hộ,Double/Large,"4 giường (3 giường đôi rất lớn, 1 giường sofa)",4455000,4455000,0.0,8.0,2.0,,0.6,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Ben Apartments,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"2 giường (1 giường đơn, 1 giường đôi)",3500000,3500000,0.0,,,,0.8,0,0,No Deal,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),KT MERAKI BOUTIQUE - Bui vien walking street,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,600000,1200000,50.0,6.9,329.0,,1.3,1,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Kim Dung Hotel Tran Quang Khai,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,448500,1150000,61.0,7.1,292.0,,2.1,1,0,Ưu Đãi Trong Thời Gian Có Hạn,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),Yen Nam Hotel Hoang Van Thu,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,630000,900000,30.0,7.6,165.0,,3.9,0,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
Random_1A_2C_1R_Ages(1_2),LUAN VU Hotel - Bui Vien Walking Street,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng 3 người có Tầm nhìn,Double/Large,"2 giường (1 giường đơn, 1 giường đôi lớn)",825000,1650000,50.0,7.0,194.0,,1.2,1,0,Ưu Đãi Cuối Năm,1,2,3,12/17/2025
