final_name,detail_url,_parse_status,ratingValue,reviewCount,price_min,price_max,price_avg,streetAddress,addressLocality,addressCountry,lat,lng,amenities
La Siesta Premium Saigon Central,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28236340-Reviews-La_Siesta_Premium_Saigon_Central-Ho_Chi_Minh_City.html,ok_jsonld,5.0,374.0,2868421.0,8947368.0,5907894.5,"47 - 51 Le Anh Xuan St., Ben Thanh Ward",Thành phố Hồ Chí Minh,Việt Nam,10.772023,106.695015,
Hotel Nikko Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2244762-Reviews-Hotel_Nikko_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.7,5005.0,3447368.0,7184211.0,5315789.5,235 Nguyen Van Cu St. Nowzone Fashion Mall,Thành phố Hồ Chí Minh,Việt Nam,10.764385,106.68295,
Orchids Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15182496-Reviews-Orchids_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.6,529.0,1973684.0,7184211.0,4578947.5,192 Pasteur,Thành phố Hồ Chí Minh,Việt Nam,10.781148,106.69552,
Liberty Central Saigon Centre,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1656786-Reviews-Liberty_Central_Saigon_Centre-Ho_Chi_Minh_City.html,ok_jsonld,4.3,2260.0,1526316.0,5157895.0,3342105.5,"179 Le Thanh Ton St., Ben Thanh Ward",Thành phố Hồ Chí Minh,Việt Nam,10.773597,106.69863,
ibis Saigon Airport,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11666041-Reviews-Ibis_Saigon_Airport-Ho_Chi_Minh_City.html,ok_jsonld,4.3,974.0,1657895.0,2421053.0,2039474.0,2 Hong Ha St W2,Thành phố Hồ Chí Minh,Việt Nam,10.813192,106.66617,
T-Ritz Saigon Hotel & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14758801-Reviews-T_Ritz_Saigon_Hotel_Apartment-Ho_Chi_Minh_City.html,ok_jsonld,4.5,234.0,1947368.0,4210526.0,3078947.0,20-22 Phạm Ngọc Thạch Xuan Hoa Ward,Thành phố Hồ Chí Minh,Việt Nam,10.784232,106.69446,
Mia Saigon Luxury Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17511872-Reviews-Mia_Saigon_Luxury_Boutique_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.8,395.0,5052632.0,10236842.0,7644737.0,"2-4 Đường số 10 An Phú, Thành phố Thủ Đức (Quận 2 trước đây)",Thành phố Hồ Chí Minh,Việt Nam,10.810142,106.75087,
Bay Hotel Ho Chi Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10030342-Reviews-Bay_Hotel_Ho_Chi_Minh-Ho_Chi_Minh_City.html,ok_jsonld,4.3,1084.0,1210526.0,3578947.0,2394736.5,7 Ngo Van Nam Street District 1,Thành phố Hồ Chí Minh,Việt Nam,10.780804,106.70693,
Khách sạn Sài Gòn Prince,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d306204-Reviews-Saigon_Prince_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,1748.0,2078947.0,5842105.0,3960526.0,63 Nguyễn Huệ District 1,Thành phố Hồ Chí Minh,Việt Nam,10.772835,106.70406,
EMM Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5960339-Reviews-EMM_Hotel_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.6,469.0,1105263.0,2894737.0,2000000.0,"157 Pasteur Street Vo Thi Sau Ward, District 3",Thành phố Hồ Chí Minh,Việt Nam,10.78494,106.69074,
The Odys Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3561871-Reviews-The_Odys_Boutique_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.2,166.0,1263158.0,3763158.0,2513158.0,65-67-69 Nguyen Thai Binh Street District 1,Thành phố Hồ Chí Minh,Việt Nam,10.769497,106.70012,
"Vinpearl Landmark 81, Autograph Collection",https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16783440-Reviews-Vinpearl_Landmark_81_Autograph_Collection-Ho_Chi_Minh_City.html,ok_jsonld,4.9,1228.0,5552632.0,11289474.0,8421053.0,720a Dien Bien Phu Landmark 81,Thành phố Hồ Chí Minh,Việt Nam,10.795227,106.721886,
Wink Hotel Saigon Centre,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21499770-Reviews-Wink_Hotel_Saigon_Centre-Ho_Chi_Minh_City.html,ok_jsonld,4.7,519.0,1842105.0,4078947.0,2960526.0,75 Đ. Nguyễn Bỉnh Khiêm,Thành phố Hồ Chí Minh,Việt Nam,10.791237,106.70043,
Signature By M Village Le Thanh Ton,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26506936-Reviews-Signature_By_M_Village_Le_Thanh_Ton-Ho_Chi_Minh_City.html,ok_jsonld,4.9,648.0,2894737.0,6131579.0,4513158.0,"24 Le Thanh Ton, Ben Nghe Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.780416,106.70444,
Khách sạn Rex,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d302836-Reviews-Rex_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,3194.0,2921053.0,5526316.0,4223684.5,141 Nguyen Hue Blvd District 1,Thành phố Hồ Chí Minh,Việt Nam,10.775954,106.70128,
Liberty Central Saigon Citypoint Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6930018-Reviews-Liberty_Central_Saigon_Citypoint_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.6,3356.0,2157895.0,7763158.0,4960526.5,"59 - 61 Pasteur, Q.1 Saigon Ward",Thành phố Hồ Chí Minh,Việt Nam,10.7747,106.70072,
M City Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26145541-Reviews-M_City_Hotel_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.8,147.0,2052632.0,4921053.0,3486842.5,52B Phạm Hồng Thái,Thành phố Hồ Chí Minh,Việt Nam,10.771416,106.69443,
Fusion Suites Sài Gòn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10151324-Reviews-Fusion_Suites_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.6,949.0,2552632.0,5578947.0,4065789.5,3 - 5 Sương Nguyệt Ánh Q.1,Thành phố Hồ Chí Minh,Việt Nam,10.77266,106.68991,
Icon Saigon - LifeStyle Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19502020-Reviews-Icon_Saigon_LifeStyle_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.5,147.0,1947368.0,3184211.0,2565789.5,"65-67 Hai Ba Trung St Ben Nghe, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.776817,106.70455,
Sotetsu Grand Fresa Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26368813-Reviews-Sotetsu_Grand_Fresa_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.9,271.0,2263158.0,3921053.0,3092105.5,"8 Ly Tu Trong Sai Gon Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.782407,106.70489,
Little Saigon Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2463254-Reviews-Little_Saigon_Boutique_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.5,1263.0,1052632.0,24000000.0,12526316.0,36Bis/ 2 Le Loi Street,Thành phố Hồ Chí Minh,Việt Nam,10.774724,106.700195,
Khách sạn Renaissance Sài Gòn Riverside,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d299783-Reviews-Renaissance_Riverside_Hotel_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.5,4650.0,4184211.0,6526316.0,5355263.5,8-15 Ton Duc Thang Street Saigon Ward,Thành phố Hồ Chí Minh,Việt Nam,10.7744,106.70618,
"RIHGA Royal Hotel Osaka, Vignette Collection",https://www.tripadvisor.com.vn/Hotel_Review-g298566-d302408-Reviews-RIHGA_Royal_Hotel_Osaka_Vignette_Collection-Osaka_Osaka_Prefecture_Kinki.html,ok_jsonld,4.0,2157.0,3605263.0,8631579.0,6118421.0,5-3-68 Nakanoshima Kita-Ku,,Nhật Bản,34.68995,135.4873,
Avani+ Riverside Bangkok Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293916-d8822150-Reviews-Avani_Riverside_Bangkok_Hotel-Bangkok.html,ok_jsonld,4.7,5618.0,3631579.0,9736842.0,6684210.5,257 Charoennakorn Road,Bangkok,Thái Lan,13.705231,100.491066,
Khách sạn Rex Quảng Bình,https://www.tripadvisor.com.vn/Hotel_Review-g659924-d23618700-Reviews-Rex_Quang_Binh_Hotel-Dong_Hoi_Quang_Binh_Province.html,ok_jsonld,4.7,24.0,605263.0,1394737.0,1000000.0,09 Bạch Đằng,Đồng Hới,Việt Nam,17.464132,106.60955,
Yuki Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d18444608-Reviews-Yuki_Homestay-Da_Lat_Lam_Dong_Province.html,ok_jsonld,0.0,0.0,,,,82 Nguyen Thi Nghia,Đà Lạt,Việt Nam,11.94213,108.43336,
Green River Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d15522332-Reviews-Green_River_Boutique_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,ok_jsonld,0.0,0.0,973684.0,1157895.0,1065789.5,324/4 Binh Gia Nguyen AN Ninh Ward,Vũng Tàu,Việt Nam,10.35502,107.09238,
Khách Sạn Lầu 7,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d6717507-Reviews-Lau_7_Hotel-Nha_Trang_Khanh_Hoa_Province.html,ok_jsonld,3.5,2.0,,,,129 Thống Nhất Vạn Thắng,Nha Trang,Việt Nam,12.25155,109.18878,
Lotusama Hanoi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g27501570-d14770771-Reviews-Lotusama_Hanoi_Hotel-Hoan_Kiem_Hanoi.html,ok_jsonld,4.9,218.0,1315789.0,5500000.0,3407894.5,35 Hàng Gà Str.,Hoan Kiem,Việt Nam,21.035435,105.84707,
Trăng Quê Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d8262167-Reviews-Countryside_Moon_Homestay-Hoi_An_Quang_Nam_Province.html,ok_jsonld,4.8,77.0,421053.0,447368.0,434210.5,163/10 Trần Nhân Tông,,Việt Nam,15.878795,108.34658,
Trump International Hotel Las Vegas,https://www.tripadvisor.com.vn/Hotel_Review-g45963-d1022061-Reviews-Trump_International_Hotel_Las_Vegas-Las_Vegas_Nevada.html,ok_jsonld,4.4,16263.0,3921053.0,14210526.0,9065789.5,2000 Fashion Show Drive,Las Vegas,Hoa Kỳ,36.12944,-115.17272,
Nguyen Ha Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d8570556-Reviews-Nguyen_Ha_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,ok_jsonld,3.9,10.0,289474.0,552632.0,421053.0,"81/16 Thuy Van, Ward 2",Vũng Tàu,Việt Nam,10.33076,107.08848,
Avari Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d27943758-Reviews-Avari_Hotel-Nha_Trang_Khanh_Hoa_Province.html,ok_jsonld,4.4,7.0,500000.0,1131579.0,815789.5,10 Hoàng Diệu,Nha Trang,Việt Nam,12.220629,109.20241,
Minawa Kenhga Resort & Spa Ninh Binh,https://www.tripadvisor.com.vn/Hotel_Review-g3814836-d25551038-Reviews-Minawa_Kenhga_Resort_Spa_Ninh_Binh-Gia_Thinh_Ninh_Binh_Province.html,ok_jsonld,3.0,4.0,2263158.0,13210526.0,7736842.0,Thôn Kênh Gà,Gia Thịnh,Việt Nam,20.330162,105.81631,
Homestay BONO Mui Ne,https://www.tripadvisor.com.vn/Hotel_Review-g298086-d19763458-Reviews-Homestay_BONO_Mui_Ne-Phan_Thiet_Binh_Thuan_Province.html,ok_jsonld,4.0,1.0,342105.0,763158.0,552631.5,200 Huynh Thuc Khang,,Việt Nam,10.940197,108.28061,
Phuong Chi Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d12448497-Reviews-Phuong_Chi_Hotel-Sapa_Lao_Cai_Province.html,ok_jsonld,5.0,1.0,,,,196 Dien Bien Phu,Sapa,Việt Nam,22.4833,103.9499,
Blue Tropical House Hội An,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d32652371-Reviews-Blue_Tropical_House_H_i_An-Hoi_An_Quang_Nam_Province.html,ok_jsonld,5.0,23.0,605263.0,815789.0,710526.0,Tổ 1 Khối Xuân Hòa,,Việt Nam,15.882878,108.32392,
Eden Star Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3673303-Reviews-Eden_Star_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.2,2297.0,2052632.0,5552632.0,3802632.0,"38 Bùi Thị Xuân Ben Thanh Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.771725,106.69018,
Silverland Mây Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26244341-Reviews-Silverland_May_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.9,1189.0,3000000.0,6947368.0,4973684.0,"28 - 30 Thi Sách Ben Nghe Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.779111,106.70398,
New World Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d302784-Reviews-New_World_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.5,4256.0,3894737.0,8210526.0,6052631.5,76 Lê Lai Phường Bến Thành,Thành phố Hồ Chí Minh,Việt Nam,10.770873,106.69431,
Hotel Grand Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d302751-Reviews-Hotel_Grand_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.1,2975.0,3026316.0,5315789.0,4171052.5,"8 Dong Khoi Street Ben Nghe, Quận 1",Thành phố Hồ Chí Minh,Việt Nam,10.774224,106.705345,
The Myst Dong Khoi,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d11928570-Reviews-The_Myst_Dong_Khoi-Ho_Chi_Minh_City.html,ok_jsonld,4.7,2449.0,4578947.0,11342105.0,7960526.0,6–8 Hồ Huấn Nghiệp Phường Sài Gòn,Thành phố Hồ Chí Minh,Việt Nam,10.774775,106.705444,
Khách Sạn Mường Thanh Grand Sài Gòn Centre,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8837110-Reviews-Muong_Thanh_Grand_Saigon_Centre_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.4,668.0,1789474.0,3421053.0,2605263.5,8A Mạc Đĩnh Chi Sai Gon Ward,Thành phố Hồ Chí Minh,Việt Nam,10.784186,106.70052,
Hôtel Des Arts Saigon - Mgallery,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d8142973-Reviews-Hotel_Des_Arts_Saigon_Mgallery-Ho_Chi_Minh_City.html,ok_jsonld,4.7,2507.0,4894737.0,10105263.0,7500000.0,76 78 Nguyen Thi Minh Khai St District 3,Thành phố Hồ Chí Minh,Việt Nam,10.782393,106.69729,
Pullman Saigon Centre,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4456285-Reviews-Pullman_Saigon_Centre-Ho_Chi_Minh_City.html,ok_jsonld,4.6,3443.0,3552632.0,7184211.0,5368421.5,148 Tran Hung Dao Boulevard District 1,Thành phố Hồ Chí Minh,Việt Nam,10.764342,106.691666,
M Village Hotel Ton That Dam,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26503691-Reviews-M_Village_Hotel_Ton_That_Dam-Ho_Chi_Minh_City.html,ok_jsonld,4.8,69.0,1815789.0,4052632.0,2934210.5,"129-131 Ton That Dam Ben Nghe Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.772422,106.70253,
M Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15618314-Reviews-M_Hotel_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.6,270.0,2236842.0,6710526.0,4473684.0,39 Ton That Thiep Street Saigon Ward,Thành phố Hồ Chí Minh,Việt Nam,10.773197,106.70185,
Cochin Zen Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d954054-Reviews-Cochin_Zen_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.0,85.0,1684211.0,4315789.0,3000000.0,46-46 Bis Thủ Khoa Huân,Thành phố Hồ Chí Minh,Việt Nam,10.77454,106.6967,
Winsuites Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17602281-Reviews-Winsuites_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,154.0,2052632.0,7342105.0,4697368.5,"28-30-32 Le Lai Street Phường Bến Thành, Quận 1",Thành phố Hồ Chí Minh,Việt Nam,10.771505,106.69711,
Khách sạn Caravelle Sài Gòn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d306255-Reviews-Caravelle_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.6,1535.0,4157895.0,7315789.0,5736842.0,"19-23 Lam Son Square Bến Nghé, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.776261,106.70361,
GK Central Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5960547-Reviews-GK_Central_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.1,804.0,1052632.0,2289474.0,1671053.0,"94-92, Ly Tu Trong Street, Ben Thanh Ward District 1",Thành phố Hồ Chí Minh,Việt Nam,10.774302,106.6974,
Liberty Central Saigon Riverside Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4474103-Reviews-Liberty_Central_Saigon_Riverside_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.5,3475.0,2342105.0,5342105.0,3842105.0,"17 Ton Duc Thang Street, Dist 1",Thành phố Hồ Chí Minh,Việt Nam,10.774111,106.70621,
Sanouva Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1444447-Reviews-Sanouva_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.2,1933.0,1052632.0,3078947.0,2065789.5,"175 Ly Tu Trong Street Ben Thanh Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.773314,106.69627,
EEA Central Saigon Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32967055-Reviews-EEA_Central_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.5,2.0,736842.0,2078947.0,1407894.5,149 Calmette,Thành phố Hồ Chí Minh,Việt Nam,10.76904,106.69819,
The Luxe Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3946991-Reviews-The_Luxe_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.9,14.0,1052632.0,8947368.0,5000000.0,"261 - 265 đường Lê Thánh Tôn, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Việt Nam,10.771879,106.69569,
Royal Hotel Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d306232-Reviews-Royal_Hotel_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.0,821.0,1947368.0,7473684.0,4710526.0,133 Nguyen Hue Blvd,Thành phố Hồ Chí Minh,Việt Nam,10.774661,106.702545,
Khách sạn Viễn Đông,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d456985-Reviews-Vien_Dong_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.8,580.0,1026316.0,2026316.0,1526316.0,275A Phạm Ngũ Lão Phường Bến Thành,Thành phố Hồ Chí Minh,Việt Nam,10.767978,106.692024,
Alagon D'antique Hotel & Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10150919-Reviews-Alagon_D_antique_Hotel_Spa-Ho_Chi_Minh_City.html,ok_jsonld,4.6,1778.0,1947368.0,6078947.0,4013157.5,"301-303 Ly Tu Trọng Ben Thanh Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.771743,106.694,
Khách Sạn C Central,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d592744-Reviews-C_Central_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.6,1172.0,473684.0,2131579.0,1302631.5,216 Đ. Đề Thám,Thành phố Hồ Chí Minh,Việt Nam,10.767573,106.69401,
Khách sạn Oscar Sài Gòn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d302747-Reviews-Oscar_Saigon_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.4,539.0,1105263.0,3526316.0,2315789.5,68A Nguyễn Huệ Quận 1,Thành phố Hồ Chí Minh,Việt Nam,10.774754,106.70335,
Me Saigon Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d32709657-Reviews-Me_Saigon_Boutique_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.7,69.0,2368421.0,5000000.0,3684210.5,280 Lê Thánh Tôn,Thành phố Hồ Chí Minh,Việt Nam,10.771798,106.6954,
Khách sạn Sheraton Saigon Grand Opera,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d304523-Reviews-Sheraton_Saigon_Grand_Opera_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,4.5,3589.0,5973684.0,9236842.0,7605263.0,"88 Dong Khoi Saigon Ward, Bến Nghé, Quận 1",Thành phố Hồ Chí Minh,Việt Nam,10.775861,106.70394,
Khách sạn Asian Ruby Center Point,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d9466010-Reviews-Asian_Ruby_Center_Point_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.5,151.0,552632.0,2394737.0,1473684.5,"46 - 48 Mạc Thị Bưởi, Q.1 District 1",Thành phố Hồ Chí Minh,Việt Nam,10.775458,106.70497,
Garden View Court,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3794012-Reviews-Garden_View_Court-Ho_Chi_Minh_City.html,ok_jsonld,4.3,72.0,2131579.0,7263158.0,4697368.5,"101 Nguyen Du Street Ward Ben Thanh,",Thành phố Hồ Chí Minh,Việt Nam,10.775063,106.69665,
El Pino Realm - Managed By CityHouse,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33026020-Reviews-El_Pino_Realm_Managed_By_CityHouse-Ho_Chi_Minh_City.html,ok_jsonld,5.0,22.0,1736842.0,5736842.0,3736842.0,"70-72-74 Pho Duc Chinh Phuong Nguyen Thai Bình, Quan 1",Thành phố Hồ Chí Minh,Việt Nam,10.770256,106.699524,
Hilton Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27101967-Reviews-Hilton_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.8,423.0,5315789.0,10026316.0,7671052.5,"11 Công Trường Mê Linh Bến Nghé, Quận 1",Thành phố Hồ Chí Minh,Việt Nam,10.775048,106.70566,
Adora Art Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4082472-Reviews-Adora_Art_Hotel-Ho_Chi_Minh_City.html,ok_jsonld,3.8,99.0,1342105.0,4736842.0,3039473.5,"189-191 Ly Tu Trong Ben Thanh Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.773135,106.69608,
JW Marriott Hotel & Suites Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28257553-Reviews-JW_Marriott_Hotel_Suites_Saigon-Ho_Chi_Minh_City.html,ok_jsonld,4.4,137.0,6184211.0,9289474.0,7736842.5,"Corner Hai Ba Trung Street Le Duan Boulevard, Ben Nghe Ward, District 1",Thành phố Hồ Chí Minh,Việt Nam,10.780962,106.70056,
HA Long Sea Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g14776299-d18341458-Reviews-HA_Long_Sea_Hotel-Ha_Long_City_H_Long_Bay_Quang_Ninh_Province.html,ok_jsonld,0.0,0.0,,,,Lv 1.11 - 1.12 Pho Loc Vung,Ha Long City,Việt Nam,20.9605,106.99306,
TCL International Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g297413-d7006280-Reviews-TCL_International_Hotel-Huizhou_Guangdong.html,ok_jsonld,4.4,10.0,,,,"Building 2 TCL Science and Technology Building, Huifeng 3rd Road, Zhongkai High-teach Zone, Huicheng District",Huizhou,Trung Quốc,23.029272,114.35368,
KHÁCH SẠN GRAND VIEW PALACE HẠ LONG,https://www.tripadvisor.com.vn/Hotel_Review-g14776299-d23463967-Reviews-Grand_View_Palace_Ha_Long_Hotel-Ha_Long_City_H_Long_Bay_Quang_Ninh_Province.html,ok_jsonld,5.0,2.0,947368.0,1394737.0,1171052.5,"Tổ 6 Khu 6 P. Yết Kiêu To 6, Khu 6, Yet Kieu Ward",Ha Long City,Việt Nam,20.96337,107.072815,
Khách sạn Hà Nội Stay,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d1760394-Reviews-Hanoi_Stay_Hotel-Hanoi.html,ok_jsonld,4.1,34.0,,,,16C Trung Yen - Dinh Liet,,Việt Nam,0.0,0.0,
Melia Kuala Lumpur,https://www.tripadvisor.com.vn/Hotel_Review-g298570-d302628-Reviews-Melia_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,ok_jsonld,3.9,3039.0,2026316.0,5394737.0,3710526.5,16 Jalan Imbi,Kuala Lumpur,Malaysia,3.143226,101.70983,
Villa Hoa Su Frangipani,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d1776062-Reviews-Villa_Hoa_Su_Frangipani-Hoi_An_Quang_Nam_Province.html,ok_jsonld,4.4,200.0,,,,"Hamlet No 5, Cam Thanh Ward Hoian City, Quang Nam Province",,Việt Nam,15.886181,108.35311,
Mandala Hotel & Suites Bac Giang,https://www.tripadvisor.com.vn/Hotel_Review-g6776104-d23700157-Reviews-Mandala_Hotel_Suites_Bac_Giang-Bac_Giang_Bac_Giang_Province.html,ok_jsonld,4.9,24.0,1026316.0,5447368.0,3236842.0,55 Nguyen Van Cu,Bac Giang,Việt Nam,21.27671,106.19555,
TTC Van Phong Bay Resort,https://www.tripadvisor.com.vn/Hotel_Review-g23392685-d25461552-Reviews-TTC_Van_Phong_Bay_Resort-Ninh_Hai_Ninh_Hoa_Khanh_Hoa_Province.html,ok_jsonld,4.9,257.0,1263158.0,3315789.0,2289473.5,Dong Cat,Ninh Hai,Việt Nam,12.55286,109.22965,
The Hill Homestay,https://www.tripadvisor.com.vn/Hotel_Review-g2062759-d21301860-Reviews-The_Hill_Homestay-Bao_Loc_Lam_Dong_Province.html,ok_jsonld,0.0,0.0,,,,"196C Nguyen Van Cu, Loc Thanh",Bảo Lộc,Việt Nam,11.545302,107.82947,
MES Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g17522097-d18206685-Reviews-MES_Hotel-Ninh_Kieu_Mekong_Delta.html,ok_jsonld,0.0,0.0,263158.0,394737.0,328947.5,"18 Đ. Tân Trào Tân An, Ninh Kiều",Ninh Kieu,Việt Nam,10.03335,105.78752,
The Galaxy Home Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d19650003-Reviews-The_Galaxy_Home_Apartment-Hanoi.html,ok_jsonld,5.0,7.0,736842.0,1236842.0,986842.0,36C Dịch Vọng Hậu,,Việt Nam,21.033106,105.78757,
Senia Nha Trang Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d19700691-Reviews-Senia_Nha_Trang_Hotel-Nha_Trang_Khanh_Hoa_Province.html,ok_jsonld,4.1,8.0,368421.0,710526.0,539473.5,10 Củ Chi,Nha Trang,Việt Nam,12.280121,109.202156,
