hotel_name,hotel_url,rating,reviews,price_vnd
OYO 122 Vela Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15611624-Reviews-OYO_122_Vela_Apartment-Ho_Chi_Minh_City.html,,1,
Vinhomes Central Park 1 Captalland,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15637035-Reviews-Vinhomes_Central_Park_1_Captalland-Ho_Chi_Minh_City.html,,1,
Sweet Home Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d2298567-Reviews-Sweet_Home_Hotel-Ho_Chi_Minh_City.html,,6,
Cozy Hotel HCM,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27460105-Reviews-Cozy_Hotel_HCM-Ho_Chi_Minh_City.html,,1,
ZO Apartment Millennium,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26506933-Reviews-ZO_Apartment_Millennium-Ho_Chi_Minh_City.html,,2,
Thanh Phong Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d5923632-Reviews-Thanh_Phong_Hotel-Ho_Chi_Minh_City.html,,2,
Dai Nam Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3308855-Reviews-Dai_Nam_Hotel-Ho_Chi_Minh_City.html,,2,
Khách sạn Petro House,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d456982-Reviews-Petro_House_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,
Di House,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d14170188-Reviews-Di_House-Da_Lat_Lam_Dong_Province.html,,,
"The Westin Grande Sukhumvit, Bangkok",https://www.tripadvisor.com.vn/Hotel_Review-g293916-d304495-Reviews-The_Westin_Grande_Sukhumvit_Bangkok-Bangkok.html,,,
Motel A Dong,https://www.tripadvisor.com.vn/Hotel_Review-g811042-d15611550-Reviews-Motel_A_Dong-Dong_Ha_Quang_Tri_Province.html,,,
Gold's House,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d14780028-Reviews-Gold_s_House-Da_Lat_Lam_Dong_Province.html,,,
Khách Sạn Liên Thành,https://www.tripadvisor.com.vn/Hotel_Review-g16740551-d12239116-Reviews-Lien_Thanh_Hotel-Lien_Chieu_Da_Nang.html,,,
LongSon MuiNe Backpacker Paradise,https://www.tripadvisor.com.vn/Hotel_Review-g1009804-d4996380-Reviews-LongSon_MuiNe_Backpacker_Paradise-Mui_Ne_Phan_Thiet_Binh_Thuan_Province.html,,,
Mandala Retreats Kim Bôi,https://www.tripadvisor.com.vn/Hotel_Review-g25185508-d26636033-Reviews-Mandala_Retreats_Kim_Boi-Kim_Boi_Hoa_Binh_Province.html,,,
LK Celestite,https://www.tripadvisor.com.vn/Hotel_Review-g297916-d10830480-Reviews-LK_Celestite-Chonburi_Chonburi_Province.html,,,
Linping Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g298559-d1069158-Reviews-Linping_Hotel-Hangzhou_Zhejiang.html,,,
Ngoc Nhu Y Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d3200302-Reviews-Ngoc_Nhu_Y_Hotel-Da_Lat_Lam_Dong_Province.html,,,
Galaxy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g2065227-d2493949-Reviews-Galaxy_Hotel-Ba_Ria_Ba_Ria_Vung_Tau_Province.html,,,
Sandals Vista Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g2062759-d23087233-Reviews-Sandals_Vista_Hotel-Bao_Loc_Lam_Dong_Province.html,,,
Motel Kings,https://www.tripadvisor.com.vn/Hotel_Review-g1224292-d12843933-Reviews-Motel_Kings-Pleiku_Gia_Lai_Province.html,,,
Anh Duy Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3162159-Reviews-Anh_Duy_Hotel-Ho_Chi_Minh_City.html,,55,
Angela Boutique Serviced Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3334608-Reviews-Angela_Boutique_Serviced_Residence-Ho_Chi_Minh_City.html,,26,
Green Star Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12912056-Reviews-Green_Star_Hotel-Ho_Chi_Minh_City.html,,89,
Language Exchange,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15148651-Reviews-Language_Exchange-Ho_Chi_Minh_City.html,,7,
Cozrum Homes The Gallery Residence,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21260231-Reviews-Cozrum_Homes_The_Gallery_Residence-Ho_Chi_Minh_City.html,,2,
A25 Hotel 22 Nguyen Cu Trinh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3222645-Reviews-A25_Hotel_22_Nguyen_Cu_Trinh-Ho_Chi_Minh_City.html,,12,
KunKin Luxury Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19763830-Reviews-KunKin_Luxury_Apartment-Ho_Chi_Minh_City.html,,10,
Minh Tam Hotel and Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12981161-Reviews-Minh_Tam_Hotel_and_Spa-Ho_Chi_Minh_City.html,,11,
Hoang Thien Loc Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6874185-Reviews-Hoang_Thien_Loc_Hotel-Ho_Chi_Minh_City.html,,1,
A-In Hotel Riverside,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12621268-Reviews-A_In_Hotel_Riverside-Ho_Chi_Minh_City.html,,5,
Khách sạn Vườn Tao Đàn,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3334750-Reviews-Vuon_Tao_Dan_Hotel-Ho_Chi_Minh_City.html,,,
Cozrum Homes - Rivera Corner,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20368745-Reviews-Cozrum_Homes_Rivera_Corner-Ho_Chi_Minh_City.html,,2,
M&M Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3311835-Reviews-M_M_Hotel-Ho_Chi_Minh_City.html,,8,
Wow! Home by Christine,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13955470-Reviews-Wow_Home_by_Christine-Ho_Chi_Minh_City.html,,5,
Republic Plaza,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17795615-Reviews-Republic_Plaza-Ho_Chi_Minh_City.html,,3,
Khách sạn Phoenix 25,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3308780-Reviews-Phoenix_25_Hotel-Ho_Chi_Minh_City.html,,13,
99 Bui Vien Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d15587828-Reviews-99_Bui_Vien_Hotel-Ho_Chi_Minh_City.html,,9,
7S Hotel SIMMI 1 & Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21023456-Reviews-7S_Hotel_SIMMI_1_Apartment-Ho_Chi_Minh_City.html,,1,
Bui Vien Street Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25100350-Reviews-Bui_Vien_Street_Hostel-Ho_Chi_Minh_City.html,,3,
Saigon Royal Arrivals,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21391182-Reviews-Saigon_Royal_Arrivals-Ho_Chi_Minh_City.html,,1,
May Apartments,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d16744410-Reviews-May_Apartments-Ho_Chi_Minh_City.html,,1,
Hotel Namu,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7964064-Reviews-Hotel_Namu-Ho_Chi_Minh_City.html,,5,
Cozrum Homes Citi Town,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20368740-Reviews-Cozrum_Homes_Citi_Town-Ho_Chi_Minh_City.html,,1,
Brother Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1545030-Reviews-Brother_Hotel-Ho_Chi_Minh_City.html,,0,
12E Apartment,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12349950-Reviews-12E_Apartment-Ho_Chi_Minh_City.html,,2,
Golden Crown Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d3585774-Reviews-Golden_Crown_Hotel-Ho_Chi_Minh_City.html,,49,
Saigon City Center Hostel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19141212-Reviews-Saigon_City_Center_Hostel-Ho_Chi_Minh_City.html,,1,
Diamond Rainbow Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23206322-Reviews-Diamond_Rainbow_Hotel-Ho_Chi_Minh_City.html,,2,
Romantic Cabana Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20329869-Reviews-Romantic_Cabana_Hotel-Ho_Chi_Minh_City.html,,1,
Khách sạn Villa Anh Thơ,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d1580305-Reviews-Hotel_Villa_Anh_Tho-Ho_Chi_Minh_City.html,,0,
Lyn's Home,https://www.tripadvisor.com.vn/Hotel_Review-g293922-d23524194-Reviews-Lyn_s_Home-Da_Lat_Lam_Dong_Province.html,,,
Venaja cloud,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d23314793-Reviews-Venaja_cloud-Nha_Trang_Khanh_Hoa_Province.html,,,
79 Luxury Ha Long Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293923-d12608359-Reviews-79_Luxury_Ha_Long_Hotel-H_Long_Bay_Quang_Ninh_Province.html,,,
Khách sạn Hùng Anh,https://www.tripadvisor.com.vn/Hotel_Review-g303944-d7237066-Reviews-Hung_Anh_Hotel-Hai_Phong.html,,,
Ruby Hotel Hà Giang,https://www.tripadvisor.com.vn/Hotel_Review-g1544599-d14027047-Reviews-Ruby_Hotel_Ha_Giang_and_tour-Ha_Giang_Ha_Giang_Province.html,,,
J7 Angkor Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g297390-d10679072-Reviews-J7_Angkor_Hotel-Siem_Reap_Siem_Reap_Province.html,,,
Soria Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g12934124-d32867378-Reviews-Soria_Hotel-Dak_Mil_Dak_Nong_Province.html,,,
Tonkin Luxury Boutique Hotel & Spa,https://www.tripadvisor.com.vn/Hotel_Review-g23068219-d33266300-Reviews-Tonkin_Luxury_Boutique_Hotel_Spa-Ba_Dinh_Hanoi.html,,,
325 Giang Vo Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d6583338-Reviews-325_Giang_Vo_Hotel-Hanoi.html,,,
Lucky 8 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g580420-d8674901-Reviews-Lucky_8_Hotel-Ilford_Greater_London_England.html,,,
Mia Hotel Ninh Thuan,https://www.tripadvisor.com.vn/Hotel_Review-g1005757-d15887649-Reviews-Mia_Hotel_Ninh_Thuan-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,,,
Carlton Hotel Bangkok Sukhumvit,https://www.tripadvisor.com.vn/Hotel_Review-g293916-d20146210-Reviews-Carlton_Hotel_Bangkok_Sukhumvit-Bangkok.html,,,
Lan Vy 1 Guesthouse,https://www.tripadvisor.com.vn/Hotel_Review-g303946-d10494480-Reviews-Lan_Vy_1_Guesthouse-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,
Kakslauttanen Arctic Resort,https://www.tripadvisor.com.vn/Hotel_Review-g667560-d293333-Reviews-Kakslauttanen_Arctic_Resort-Saariselka_Lapland.html,,,
123 Apartment with Central View,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25241902-Reviews-123_Apartment_with_Central_View-Ho_Chi_Minh_City.html,,2,
H79 Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19635682-Reviews-H79_Hotel-Ho_Chi_Minh_City.html,,3,
Vilion Boutique Hotel Ben Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25019042-Reviews-Vilion_Boutique_Hotel_Ben_Thanh-Ho_Chi_Minh_City.html,,3,
QUEEN HOTEL,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24946879-Reviews-QUEEN_HOTEL-Ho_Chi_Minh_City.html,,1,
Rosa Hotel & Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d4872259-Reviews-Rosa_Hotel_Spa-Ho_Chi_Minh_City.html,,77,
Elegant Homestay - District 3 Sai Gon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26063025-Reviews-Elegant_Homestay_District_3_Sai_Gon-Ho_Chi_Minh_City.html,,1,
A25 Hotel - 251 Hai Bà Trưng HCM,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d7767408-Reviews-A25_Hotel_251_Hai_Ba_Trung_HCM-Ho_Chi_Minh_City.html,,22,
Lam Kinh Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23381287-Reviews-Lam_Kinh_Hotel-Ho_Chi_Minh_City.html,,1,
Vinhomes Landmark,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26259148-Reviews-Vinhomes_Landmark-Ho_Chi_Minh_City.html,,1,
Thanh Lan Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13376367-Reviews-Thanh_Lan_Hotel-Ho_Chi_Minh_City.html,,2,
Huy Hoang Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12116495-Reviews-Huy_Hoang_Hotel-Ho_Chi_Minh_City.html,,2,
Khách Sạn Queen Victoria,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d14962050-Reviews-Khach_S_n_Queen_Victoria-Ho_Chi_Minh_City.html,,1,
Monday Premium Aparts - Millennium Masteri,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26834984-Reviews-Monday_Premium_Aparts_Millennium_Masteri-Ho_Chi_Minh_City.html,,1,
RedDoorz Quynh Giang Hotel Hoang Viet,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25381471-Reviews-RedDoorz_Quynh_Giang_Hotel_Hoang_Viet-Ho_Chi_Minh_City.html,,1,
Meow Hotel & Cafe 2,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d26443802-Reviews-Meow_Hotel_Cafe_2-Ho_Chi_Minh_City.html,,1,
Lancaster Ho Chi Minh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d24799051-Reviews-Lancaster_Ho_Chi_Minh-Ho_Chi_Minh_City.html,,3,
Thuong Hai Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d17574997-Reviews-Thuong_Hai_Hotel-Ho_Chi_Minh_City.html,,1,
OYO 131 Như Phúc Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d10626637-Reviews-OYO_131_Nhu_Phuc_Hotel-Ho_Chi_Minh_City.html,,7,
Goby Home in Rivergate Saigon,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d23068761-Reviews-Goby_Home_in_Rivergate_Saigon-Ho_Chi_Minh_City.html,,1,
Nhat Van 1,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d21362860-Reviews-Nhat_Van_1-Ho_Chi_Minh_City.html,,1,
HANZ Friday Premium Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28036258-Reviews-HANZ_Friday_Premium_Hotel-Ho_Chi_Minh_City.html,,1,
Ruby Saigon Hotel - Ben Thanh,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d20906800-Reviews-Ruby_Saigon_Hotel_Ben_Thanh-Ho_Chi_Minh_City.html,,1,
An Nam Corner - Bui Vien,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d12824555-Reviews-An_Nam_Corner_Bui_Vien-Ho_Chi_Minh_City.html,,4,
KVG Luxstay TanSonNhat Airport Skycenter,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d25306207-Reviews-KVG_Luxstay_TanSonNhat_Airport_Skycenter-Ho_Chi_Minh_City.html,,1,
The Opera Residence Luxury Vacation,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d28608970-Reviews-The_Opera_Residence_Luxury_Vacation-Ho_Chi_Minh_City.html,,1,
HONG CUC Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d13508878-Reviews-HONG_CUC_Hotel-Ho_Chi_Minh_City.html,,1,
Viên Ngoc Xanh 1,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d6589238-Reviews-Vien_Ngoc_Xanh_1-Ho_Chi_Minh_City.html,,8,
Lyshing Apartment in Vinhomes Luxury Landmark,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d27775949-Reviews-Lyshing_Apartment_in_Vinhomes_Luxury_Landmark-Ho_Chi_Minh_City.html,,1,
Homestay Ms. Hoa,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d19942322-Reviews-Homestay_Ms_Hoa-Ho_Chi_Minh_City.html,,1,
Tago Repose,https://www.tripadvisor.com.vn/Hotel_Review-g293925-d33012475-Reviews-Tago_Repose-Ho_Chi_Minh_City.html,,1,
Homestay Đỉnh Tà Xùa,https://www.tripadvisor.com.vn/Hotel_Review-g1490567-d21420057-Reviews-Homestay_D_nh_Ta_Xua-Son_La_Son_La_Province.html,,,
Huong Giang Guesthouse,https://www.tripadvisor.com.vn/Hotel_Review-g670918-d12680845-Reviews-Huong_Giang_Guesthouse-Buon_Ma_Thuot_Dak_Lak_Province.html,,,
Homestay Đồng Xanh,https://www.tripadvisor.com.vn/Hotel_Review-g303942-d13358593-Reviews-Homestay_Dong_Xanh-Can_Tho_Mekong_Delta.html,,,
Pho Vang 1,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d7246868-Reviews-Pho_Vang_1-Hanoi.html,,,
Maison Mackeno,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d25421026-Reviews-Mai_Son_Mackeno-Hanoi.html,,,
Sapa Homestay Ta May,https://www.tripadvisor.com.vn/Hotel_Review-g311304-d12446142-Reviews-Sapa_Homestay_Ta_May-Sapa_Lao_Cai_Province.html,,,
Serena Nha Trang Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g293928-d16737050-Reviews-Serena_Nha_Trang_Hotel-Nha_Trang_Khanh_Hoa_Province.html,,,
Leaf Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g28132641-d24829157-Reviews-Leaf_Hotel-Man_Thai_Son_Tra_Peninsula_Da_Nang.html,,,
Golden Coto Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g15292527-d14016787-Reviews-Golden_Coto_Hotel-Th_Tran_Co_To_Dao_Co_To_Quang_Ninh_Province.html,,,
Catba Hotel 206,https://www.tripadvisor.com.vn/Hotel_Review-g737051-d26448151-Reviews-Catba_Hotel_206-Cat_Ba_Hai_Phong.html,,,
Best Western Plus Hotel Kowloon,https://www.tripadvisor.com.vn/Hotel_Review-g294217-d305893-Reviews-Best_Western_Plus_Hotel_Kowloon-Hong_Kong.html,,,
Wabi Sabi Boutique Hotel,https://www.tripadvisor.com.vn/Hotel_Review-g1379324-d9592276-Reviews-Wabi_Sabi_Boutique_Hotel-Kamala_Kathu_Phuket.html,,,
Oriental Suites Hotel & Spa,https://www.tripadvisor.com.vn/Hotel_Review-g293924-d943311-Reviews-Oriental_Suites_Hotel_Spa-Hanoi.html,,,
Aurora House,https://www.tripadvisor.com.vn/Hotel_Review-g1184676-d20302702-Reviews-Aurora_House-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html,,,
Sunkissed Paddy Hoi An Villa,https://www.tripadvisor.com.vn/Hotel_Review-g298082-d25286354-Reviews-Sunkissed_Paddy_Hoi_An_Villa-Hoi_An_Quang_Nam_Province.html,,,
